size,solutions
60,629.800000:8.509784 629.800000:8.327189 629.800000:7.356635 629.800000:8.214214 629.800000:8.998151 629.800000:7.128962 629.800000:8.412363 629.800000:8.296562 629.800000:6.641572 629.800000:7.968493 
