size,solutions
60,633.100000:2.708915 629.800000:2.114444 649.000000:2.167851 629.800000:2.508590 629.800000:2.130951 631.000000:2.404567 631.200000:2.489494 634.200000:1.932920 629.800000:2.533865 637.000000:2.149729 
